url,adaptive_support,description,duration,remote_support,test_type
https://www.shl.com/products/product-catalog/view/mongodb-new/,Yes,"Multi-choice test that measures the conceptual knowledge of MongoDB like sharding, replication, indexing, security and storage. It also checks the knowledge of MongoDB queries and data models.",7,Yes,K
https://www.shl.com/products/product-catalog/view/motivation-questionnaire-mqm5/,Yes,"By understanding what motivates their staff, managers can unlock each individual’s full potential and direct their energies more constructively. This questionnaire measures 18 dimensions of an individual’s motivation, and provides a comprehensive understanding of those situations which increase and reduce their motivation.",25,Yes,P
https://www.shl.com/products/product-catalog/view/mq-candidate-motivation-report/,Yes,The Candidate Motivation Report is designed as a feedback report for the individual. It provides an in-depth and easy-to-understand evaluation of an individuals motivators and demotivators at work.,0,Yes,P
https://www.shl.com/products/product-catalog/view/mq-employee-motivation-report/,Yes,"The MQ Employee Motivation Report is ideal for use by line managers and those concerned with employee’s performance and well being, the Employee Motivation Report provides an in-depth and easy-to-understand evaluation of what motivates and de-motivates someone. It also offers a comprehensive list of tips and suggestions for managing the employee’s strongest motivators and demotivators.",0,Yes,P
https://www.shl.com/products/product-catalog/view/mq-motivation-report-pack/,Yes,"The MQ Report pack consists of the Profile Chart, Employee Motivation Report and the Candidate Report and is a cost effective way of ensuring that your organisation takes a comprehensive approach to understanding what motivates its employees.",0,Yes,P
https://www.shl.com/products/product-catalog/view/mq-profile/,Yes,"The profile chart is the Sten score graphical output of the MQ. It clearly shows the individual’s motivational drivers compared to the selected norm group as well as highlighting any unique scores.Please note this report is currently being updated on Talent Central as part of a reporting refresh project, and there may be visual differences when comparing Talent Central reports to ones generated on other assessment platforms. Differences are regarding the layout and display of the reports only and do not affect the underlying scoring. When viewing sample reports, please ensure you select the appropriate language and platform example.Where a sample report has no platform indicated, it is available on both the Talent Central and SODA platforms.",0,Yes,P
https://www.shl.com/products/product-catalog/view/ms-access-new/,Yes,Multi-choice test that measures the knowledge and basic understanding of MS Access programming.,7,Yes,K
https://www.shl.com/products/product-catalog/view/ms-excel-new/,Yes,"Multi-choice test that measures the ability to use MS Excel to maintain, organize, analyze and present numeric data.",6,Yes,K
https://www.shl.com/products/product-catalog/view/ms-office-basic-computer-literacy-new/,Yes,"Multi-choice test that measures the ability to use MS Word, MS Excel and MS PowerPoint to perform basic tasks on a computer.",7,Yes,K
https://www.shl.com/products/product-catalog/view/ms-office-basic-computer-literacy-sim-new/,Yes,"Simulation based test that measures the ability to use basic computer operations, browser navigation, MS office and email.",5,Yes,S
https://www.shl.com/products/product-catalog/view/ms-powerpoint-new/,Yes,"Multi-choice test that measures the knowledge of MS PowerPoint toolbars, slide layouts, animation, slideshow, slide designs and formats.",4,Yes,K
https://www.shl.com/products/product-catalog/view/ms-word-new/,Yes,Multi-choice test that measures the ability to use MS Word to record and save textual information.,4,Yes,K
https://www.shl.com/products/product-catalog/view/mulesoft-development-new/,Yes,"Multi-choice test that measures the knowledge of MuleSoft basic concepts, APIs and web services, Mule flow and scope, connectors and deployment.",17,Yes,K
https://www.shl.com/products/product-catalog/view/multitasking-ability/,Yes,"The Multitasking Ability assessment is a measure of one’s ability to adeptly work on more than one task simultaneously, while maintaining efficiency and effectiveness when interrupted or switching between tasks.  This test is a face-valid, split-screen simulation that is designed to assess multitasking ability. It captures the dynamic nature of the working environment by presenting the candidate with multiple types of items in a timed format. Candidates will be required to complete problem-solving items that are presented on one side of the screen, while at the same time attending to emails that are presented within an email inbox on the other side of the screen.",20,Yes,"A, K, S"
https://www.shl.com/products/product-catalog/view/networking-and-implementation-new/,Yes,"Multi-choice test that measures the knowledge of networking devices, protocols, reference models, routing and implementation of networks.",7,Yes,K
https://www.shl.com/products/product-catalog/view/node-js-new/,Yes,"Multi-choice test that measures the basic knowledge of Node.js such as events, streams, file system, error handling, concurrency, DB handling and express framework.",9,Yes,K
https://www.shl.com/products/product-catalog/view/nursing-new/,Yes,Multi-choice test that measures the knowledge of carrying out various nursing tasks.,11,Yes,K
https://www.shl.com/products/product-catalog/view/occupational-personality-questionnaire-opq32r/,Yes,"The SHL Occupational Personality Questionnaire, the OPQ32, is one of the most widely used and respected measures of workplace behavioural style in the world. It sets a high standard of measurement excellence, providing HR professionals and business managers with relevant and accurate information to make fast and well-informed people decisions. The OPQ32 provides a clear framework for understanding the impact of personality on job performance. It is internationally recognised for its accuracy of assessment. Over 90 independent validation studies have been conducted on the OPQ over a period of 25 years, across 20 countries and 40 industries, providing concrete evidence of its power to predict performance in the workplace.",25,Yes,P
https://www.shl.com/products/product-catalog/view/operations-management-new/,Yes,"Multi-choice test that measures the knowledge of planning, product design and development, quality management and supply chain management.",7,Yes,K
https://www.shl.com/products/product-catalog/view/opq-candidate-plus-report/,Yes,A brief narrative OPQ (Occupational Personality Questionnaire) report designed to be given to the individual who completed the OPQ.,0,Yes,P
https://www.shl.com/products/product-catalog/view/opq-candidate-report-2-0/,Yes,A brief narrative OPQ (Occupational Personality Questionnaire) report structure around 3 OPQ profile sections which can be given to candidates to keep after a feedback session,0,Yes,P
https://www.shl.com/products/product-catalog/view/opq-emotional-intelligence-report/,Yes,This OPQ (Occupational Personality Questionnaire) report explores how a person manages feelings and relationships with other people.  It is intended for use in a development setting.,0,Yes,P
https://www.shl.com/products/product-catalog/view/opq-leadership-report/,Yes,"This OPQ (Occupational Personality Questionnaire) report provides a detailed analysis of an individual's leadership potential.  It is based on SHL's leading edge Leadership Model, providing a competency based approach to leadership.",0,Yes,P
https://www.shl.com/products/product-catalog/view/opq-manager-plus-report/,Yes,"This concise OPQ (Occupational Personality Questionnaire) report is designed for use with and by managers.  It uses clear succinct bullets and tables for ease of interpretation.  It provide simple comments on each of the personality traits.Please note this report is currently being updated on Talent Central as part of a reporting refresh project, and there may be visual differences when comparing Talent Central reports to ones generated on other assessment platforms. Differences are regarding the layout and display of the reports only and do not affect the underlying scoring. When viewing sample reports, please ensure you select the appropriate language and platform example.Where a sample report has no platform indicated, it is available on both the Talent Central and SODA platforms.",0,Yes,P
https://www.shl.com/products/product-catalog/view/opq-manager-plus-report-2-0/,Yes,This concise OPQ (Occupational Personality Questionnaire) report is designed for use with and by managers. It uses clear succinct bullets and tables for ease of interpretation. It provides simple comments on each of the personality traits.,0,Yes,P
https://www.shl.com/products/product-catalog/view/opq-maximising-your-learning-report/,Yes,This OPQ (Occupational Personality Questionnaire) report is designed to help people get the most from their development.  It summarises the preferred approach to learning across four dimensions.,0,Yes,P
https://www.shl.com/products/product-catalog/view/opq-mq-sales-report/,Yes,"This OPQ (Occupational Personality Questionnaire) report provides a graphical and narrative summary of an individual's natural style that is critical to sales success. It can also, optionally, use input from the SHL Motivation Questionnaire (MQ) to add information about the sales motivators and drives of an individual. 
Note: updated versions of Turkish, Hungarian and Indonesian Sales Report were launched on 01 July 2013.Please note this report is currently being updated on Talent Central as part of a reporting refresh project, and there may be visual differences when comparing Talent Central reports to ones generated on other assessment platforms. Differences are regarding the layout and display of the reports only and do not affect the underlying scoring. When viewing sample reports, please ensure you select the appropriate language and platform example.Where a sample report has no platform indicated, it is available on both the Talent Central and SODA platforms.",0,Yes,P
https://www.shl.com/products/product-catalog/view/opq-premium-plus-report/,Yes,"This OPQ (Occupational Personality Questionnaire) report contains a selection of reports including OPQ profile, user report, manager plus report, candidate plus report, universal competency report, team impact selection report.",0,Yes,P
https://www.shl.com/products/product-catalog/view/opq-premium-plus-report-2-0/,Yes,"This OPQ (Occupational Personality Questionnaire) report contains a selection of reports including OPQ profile, user report, manager plus report, candidate plus report, universal competency report, team impact selection report.",0,Yes,P
https://www.shl.com/products/product-catalog/view/opq-profile-report/,Yes,"This is a graphical profile charts presenting results across the 32 OPQ scales. It is designed to be interpreted by OPQ trained users only.Please note this report is currently being updated on Talent Central as part of a reporting refresh project, and there may be visual differences when comparing Talent Central reports to ones generated on other assessment platforms. Differences are regarding the layout and display of the reports only and do not affect the underlying scoring. When viewing sample reports, please ensure you select the appropriate language and platform example.Where a sample report has no platform indicated, it is available on both the Talent Central and SODA platforms.",0,Yes,P
https://www.shl.com/products/product-catalog/view/opq-team-impact-group-development-report/,Yes,"These reports are based on the SHL Team Impact Model, which is focused on actual team processes.  They are supported by clear and easy to understand graphics which do not require OPQ training.“IMPORTANT! Please note that for a sample report contact Managed Services"".",0,Yes,P
https://www.shl.com/products/product-catalog/view/opq-team-impact-individual-development-report/,Yes,"These reports are based on the SHL Team Impact Model, which is focused on actual team processes.  They are supported by clear and easy to understand graphics which do not require OPQ training.",0,Yes,P
https://www.shl.com/products/product-catalog/view/opq-team-impact-selection-report/,Yes,"These reports are based on the SHL Team Impact Model, which is focused on actual team processes.  They are supported by clear and easy to understand graphics which do not require OPQ training.",0,Yes,P
https://www.shl.com/products/product-catalog/view/opq-team-types-and-leadership-styles-profile/,Yes,This OPQ (Occupational Personality Questionnaire) report is based on Belbin's team types and Bass's leadership and reporting styles.  Belbins team types: individual preferred role when working in ateam.  Bass's leadership and reporting styles: individuals preferred leadership styles and likely style of behaviour as a direct report.,0,Yes,P
https://www.shl.com/products/product-catalog/view/opq-team-types-and-leadership-styles-report/,Yes,This OPQ (Occupational Personality Questionnaire) report is based on Belbin's team types and Bass's leadership and reporting styles.  Belbins team types: individual preferred role when working in ateam.  Bass's leadership and reporting styles: individuals preferred leadership styles and likely style of behaviour as a direct report.,0,Yes,P
https://www.shl.com/products/product-catalog/view/opq-ucf-development-action-planner-report/,Yes,"This OPQ (Occupational Personality Questionnaire) report provides clear and relevant information about an individual's strengths and areas for development, for use in staff development and on-boarding situations.Please note this report is currently being updated on Talent Central as part of a reporting refresh project, and there may be visual differences when comparing Talent Central reports to ones generated on other assessment platforms. Differences are regarding the layout and display of the reports only and do not affect the underlying scoring. When viewing sample reports, please ensure you select the appropriate language and platform example.Where a sample report has no platform indicated, it is available on both the Talent Central and SODA platforms.",0,Yes,P
https://www.shl.com/products/product-catalog/view/opq-ucf-development-action-planner-report-2-0/,Yes,"This OPQ (Occupational Personality Questionnaire) report provides clear and relevant information about an individual's strengths and areas for development, for use in staff development and on-boarding situations.",0,Yes,P
https://www.shl.com/products/product-catalog/view/opq-universal-competency-report/,Yes,"This OPQ (Occupational Personality Questionnaire) report is based on the Universal Competency framework.  It graphically outlines how an individual's typical way of behaving is likely to impact on competencies.  It provides a graphical scale for each competency and summarises aspects of personality which contribute (positively or negatively) to each competency.Please note this report is currently being updated on Talent Central as part of a reporting refresh project, and there may be visual differences when comparing Talent Central reports to ones generated on other assessment platforms. Differences are regarding the layout and display of the reports only and do not affect the underlying scoring. When viewing sample reports, please ensure you select the appropriate language and platform example.Where a sample report has no platform indicated, it is available on both the Talent Central and SODA platforms.",0,Yes,P
https://www.shl.com/products/product-catalog/view/opq-universal-competency-report-2-0/,Yes,This OPQ (Occupational Personality Questionnaire) report is based on the Universal Competency framework.  It graphically outlines how an individual's typical way of behaving is likely to impact on competencies.  It provides a graphical scale for each competency and summarises aspects of personality which contribute (positively or negatively) to each competency.,0,Yes,P
https://www.shl.com/products/product-catalog/view/opq-user-and-managers-report/,Yes,"This OPQ (Occupational Personality Questionnaire) report consists of two reports. The User Report includes a Profile Chart and narrative text, focusing on an individuals likely way of behaving at work.  The Manager's Report describes the individual's personal style in narrative text that can be given directly to a line manager.
These reports can be used as an interpretation aid when giving feedback, writing reports, or interpreting OPQ information.",0,Yes,P
https://www.shl.com/products/product-catalog/view/opq-user-report/,Yes,"This OPQ (Occupational Personality Questionnaire) report includes a Profile Chart and narrative text, focusing on an individuals likely way of behaving at work.  It can be used as an interpretation aid when giving feedback, writing reports, or interpreting OPQ information.",0,Yes,"P, S"
